sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,manual_review_note_step23
10.1134_s1063782619050063__sample_40306,10.1134/s1063782619050063,https://doi.org/10.1134/s1063782619050063,,40306,Mg2(Ge0.02Si0.8Sn0.18)0.99Sb0.01,unknown,n,10,4,1,4,0.1420419657787709,0.6337513571236114,0.4917093913448405,0.1353861408072281,0.9752721666046916,0.8398860257974634,0.0449410880523671,0.7711803086872284,0.7262392206348613,0.1353861408071968,0.9752721666046422,0.8398860257974453,0.3051731,1.512144715034217,2.804309671004797,1.0912334281305875,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1420419657787709,0.3304590364720143,,,,,,,,,,,,,,,,,,,,,,,,,-0.154270597249142,0.6862288606887916,0.8404994579379337,0.8404994579379337,2.3175241936213244,large_over_prediction,unknown,no,75,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.mssp.2020.105393__sample_38620,10.1016/j.mssp.2020.105393,https://doi.org/10.1016/j.mssp.2020.105393,,38620,Pb0.995Bi0.005S,unknown,n,19,19,18,18,0.1841803212633707,1.1670881263918682,0.9829078051284976,0.1551744015535608,2.221776635855224,2.066602234301663,0.1590808525938264,2.2618892286880934,2.102808376094267,0.1570111272136025,2.2463545483787226,2.08934342116512,0.425134,0.6007813514457642,1.902063523431572,0.4308323061041825,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1841803212633707,0.3675213336791847,,,,,,,,,,,,,,,,,,,,,,,,,-1.9309382407468427,-1.742027459452399,0.1889107812944437,0.1889107812944437,1.2079331774407087,good,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.mssp.2020.105393__sample_38621,10.1016/j.mssp.2020.105393,https://doi.org/10.1016/j.mssp.2020.105393,,38621,Pb0.99Bi0.01S,unknown,n,19,19,18,19,0.0698540349649175,0.6833544537573467,0.6135004187924292,0.0564619240405593,0.978316084908639,0.9218541608680796,0.0632220873549973,0.9464922819690628,0.8832701946140653,0.0564619240405869,0.978316084908587,0.921854160868,0.7028832,0.7365063587687846,1.4534460890134202,0.7061315196009632,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0698540349649175,0.0897750910036875,,,,,,,,,,,,,,,,,,,,,,,,,-1.4582494196181557,-1.742027459452399,-0.2837780398342433,0.2837780398342433,0.7529337474598228,moderate_error,unknown,no,0,low,no major issue,,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.actamat.2021.117231__sample_46275,10.1016/j.actamat.2021.117231,https://doi.org/10.1016/j.actamat.2021.117231,,46275,Ag3.98TeS,unknown,n,8,8,7,7,0.3428723473206085,1.1250702820127785,0.7821979346921699,0.3151108014781745,2.099505374324576,1.7843945728464017,0.3265980258470213,2.2336871324124146,1.9070891065653928,0.3239566739569069,2.230775410895158,1.9068187369382508,0.9420823,1.368789527715227,3.9967353348951073,0.860495314355199,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3428723473206085,0.2338666416020858,,,,,,,,,,,,,,,,,,,,,,,,,-1.643982652705006,-0.7046971165062417,0.9392855361987644,0.9392855361987644,2.558153057500629,large_over_prediction,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1002_pssa.202000096__sample_83948,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83948,Ti1.8Hf0.2FeNiSb1.7Sn0.3,unknown,p,10,10,6,8,0.2953325818397588,1.089988884391456,0.7946563025516973,0.2281283035144835,1.97982143042258,1.7516931269080966,0.1680110707372641,1.9013114277488403,1.7333003570115764,0.2258067330196017,2.180402921889851,1.9545961888702488,0.489,0.4730137186971681,1.3506489994979312,0.4864258674036449,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2953325818397588,0.4515166075194857,,,,,,,,,,,,,,,,,,,,,,,,,-0.1779538553125389,1.440601118566902,1.618554973879441,1.618554973879441,5.045793742206823,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1002_pssa.202000096__sample_83949,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83949,Ti1.6Hf0.4FeNiSb1.7Sn0.3,unknown,p,10,9,8,9,0.3041508637130442,1.05122624055366,0.7470753768406156,0.1790956928259072,1.6529454469259337,1.4738497541000264,0.1832312157743545,1.7184394659238424,1.535208250149488,0.1790956928259242,1.6529454469259504,1.4738497541000262,0.5248,0.5303506119554067,1.450702391976709,0.5215928765948125,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3041508637130442,0.4608372292715497,,,,,,,,,,,,,,,,,,,,,,,,,-0.135002557254233,1.440601118566902,1.5756036758211351,1.5756036758211351,4.833658700420725,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1002_pssa.202000096__sample_83950,10.1002/pssa.202000096,https://doi.org/10.1002/pssa.202000096,,83950,Ti1.4Hf0.6FeNiSb1.7Sn0.3,unknown,p,10,8,6,7,0.3118063708879859,1.093492162677462,0.7816857917894762,0.1977431222938687,1.7325030573828075,1.534759935088939,0.2597429391971519,1.691291243408264,1.431548304211112,0.2208293337040946,1.7006765403662674,1.4798472066621728,0.5189,0.4807432577587706,1.3711811109130558,0.5193767317381086,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3118063708879859,0.464779848796499,,,,,,,,,,,,,,,,,,,,,,,,,-0.17683216290161,1.440601118566902,1.6174332814685122,1.6174332814685122,5.040137086765913,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.actamat.2021.117231__sample_46274,10.1016/j.actamat.2021.117231,https://doi.org/10.1016/j.actamat.2021.117231,,46274,Ag3.95TeS,unknown,n,8,6,6,6,0.2732800913581399,1.4012011254512828,1.127921034093143,0.2692729427746855,2.9111611236140544,2.641888180839369,0.2708295556545931,3.0267310065894293,2.7559014509348363,0.2692729427746633,2.911161123613747,2.641888180839084,0.9711413,1.1607323539698864,4.587543205945006,0.9715921408388106,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2732800913581399,0.4308585450614392,,,,,,,,,,,,,,,,,,,,,,,,,-1.9467250699576373,-0.7046971165062417,1.2420279534513956,1.2420279534513956,3.462628398590735,large_over_prediction,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.actamat.2021.117231__sample_46273,10.1016/j.actamat.2021.117231,https://doi.org/10.1016/j.actamat.2021.117231,,46273,Ag3.92TeS,unknown,n,8,8,8,8,0.3294530949415722,1.7760863931637758,1.4466332982222037,0.2983674225123779,5.040559520601132,4.742192098088754,0.2828513117769853,5.120899248128363,4.838047936351377,0.2983674225123897,5.040559520600574,4.742192098088185,0.6920841,1.023196974202962,5.860267110592492,0.7520528350911981,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3294530949415722,0.4204975307314976,,,,,,,,,,,,,,,,,,,,,,,,,-2.317694754442682,-0.7046971165062417,1.6129976379364404,1.6129976379364404,5.01783034424896,large_over_prediction,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1039_c7ta03659k__sample_43440,10.1039/c7ta03659k,https://doi.org/10.1039/c7ta03659k,,43440,Bi0.875Ba0.125Cu0.95Ni0.05SeO,unknown,p,14,10,3,3,0.3297711119048201,1.6312627109957016,1.3014915990908815,0.2333575454811741,4.479332139730926,4.245974594249752,1.4394127654923874,11.053313370223009,9.613900604730622,0.2819028593915567,5.0201801034459885,4.738277244054432,0.4834512,0.3739589747743697,1.847758105690238,0.4133334781133221,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3297711119048201,0.7239612646066745,,,,,,,,,,,,,,,,,,,,,,,,,-2.4706292400517142,-2.440601601428358,0.0300276386233564,0.0300276386233564,1.030483014691849,good,unknown,no,65,B,large ZT error vs observed ZT; manual review required; sintering check required later,large ZT prediction error; important candidate for paper; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1021_jacs.7b05881__sample_39987,10.1021/jacs.7b05881,https://doi.org/10.1021/jacs.7b05881,,39987,Na0.01Sn0.99Se,unknown,p,12,8,2,3,0.3516765189844821,1.0760357794141904,0.7243592604297082,0.3101880561682886,1.807219363336991,1.4970313071687025,0.8456079674675766,2.8251402239895542,1.9795322565219775,0.5502038929178711,2.2509155369385936,1.7007116440207226,0.5744,0.6092080080754848,1.6842986356725522,0.7047047911054835,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3516765189844821,0.60912059640867,,,,,,,,,,,,,,,,,,,,,,,,,-1.9716809117061933,-1.4353337164488915,0.5363471952573018,0.5363471952573018,1.7097500585781458,large_over_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.intermet.2014.06.014__sample_13139,10.1016/j.intermet.2014.06.014,https://doi.org/10.1016/j.intermet.2014.06.014,,13139,Cu2Cd0.5Zn0.5SnSe4,unknown,p,6,6,6,6,0.1418306636179342,2.214591335515649,2.0727606718977145,0.1281875876068723,8.209591645118213,8.08140405751134,0.1209654372797048,8.22914663667344,8.108181199393734,0.1281875876067775,8.20959164511718,8.081404057510403,0.1354296,0.1612125955226229,1.4696344132699226,0.1357796811886525,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.1418306636179342,,,,,,,,,,,,,,,,,,,,,,,,,,-2.955029751105604,-1.5696940109599482,1.385335740145656,1.385335740145656,3.996167353424261,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
10.1016_j.intermet.2016.08.006__sample_6995,10.1016/j.intermet.2016.08.006,https://doi.org/10.1016/j.intermet.2016.08.006,,6995,Bi2Te2.4Se0.6,unknown,n,5,4,4,4,0.0549620772480166,0.7137154929514961,0.6587534157034795,0.0398041322346552,1.0000907390890417,0.9602866068543864,0.1974376628415496,1.2240159536622257,1.0265782908206758,0.039804132234652,1.0000907390890217,0.9602866068543696,0.6354896,0.8044174406117326,1.6387915916688294,0.8024724495278954,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.0549620772480166,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8840320941996292,0.0434032168861993,0.9274353110858286,0.9274353110858286,2.5280172784365256,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check additive and structure; ML tau error may be large
