sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason
10.1021_acs.chemmater.8b03994__sample_43372,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43372,Yb0.4Co3.75Fe0.25Sb12,unknown,n,8,7,0,0,0.0678761150070865,0.315424158905568,0.2475480438984814,0.0680415095764169,0.3612021753894165,0.2931606658129995,,,,,,,1.31749,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0678761150070865,0.0773701344709339,,,,,,,,,,,,,,,,,,,,,,,,,0.4566747799196291,-0.0391381242491149,-0.495812904168744,0.495812904168744,0.6090755859163067,moderate_error,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43373,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43373,Yb0.4Co3.5Fe0.5Sb12,unknown,n,10,10,10,10,0.2023742756271185,1.1951037967448483,0.9927295211177298,0.1584105643254162,2.3152731301868843,2.156862565861468,0.157744617730179,2.3086266106751885,2.1508819929450094,0.1584105643254159,2.3152731301868235,2.156862565861408,0.830201,0.8257858461548965,2.6816297491970364,0.8278548740632665,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2023742756271185,0.3533517337476221,,,,,,,,,,,,,,,,,,,,,,,,,-0.413135283100099,-0.0391381242491149,0.3739971588509841,0.3739971588509841,1.453533020747075,moderate_error,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43374,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43374,Yb0.5Co3.9Fe0.1Sb12,unknown,n,9,9,1,3,0.0899242679257867,0.3771710594598597,0.2872467915340729,0.0696328708157734,0.3038607977017118,0.2342279268859383,0.0004490414290179,0.3070126999256753,0.3065636584966573,0.069491649939398,0.2587907457913356,0.1892990958519376,1.09571,1.279246514687391,0.8868998431156538,1.0833958114254705,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0899242679257867,0.1554444439931101,,,,,,,,,,,,,,,,,,,,,,,,,1.1310037108931283,-0.0391381242491149,-1.1701418351422432,1.1701418351422432,0.3103229234479335,large_under_prediction,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43375,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43375,Yb0.5Co3.75Fe0.25Sb12,unknown,n,10,10,5,6,0.089543836856129,0.2421338311659813,0.1525899943098522,0.074248701826053,0.1982699457688502,0.1240212439427971,0.1064742062513238,0.1940013311181867,0.0875271248668628,0.0941018865554784,0.207691008358221,0.1135891218027426,1.156436,1.2635909979211255,1.0090299868340105,1.1643297779337547,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.089543836856129,0.1326860104891659,,,,,,,,,,,,,,,,,,,,,,,,,0.9896774526786684,-0.0391381242491149,-1.0288155769277834,1.0288155769277834,0.3574300583641203,large_under_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43376,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43376,Yb0.5Co3.5Fe0.5Sb12,unknown,n,7,6,5,6,0.1409105246766456,0.4628327834664281,0.3219222587897824,0.1274698256181126,0.5856940104589957,0.458224184840883,0.122314238963694,0.6118441709424813,0.4895299319787872,0.1274698256181081,0.5856940104589897,0.4582241848408815,1.064026,1.0317589749148002,1.6033995194518658,1.1377286671356788,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1409105246766456,0.2389045415051685,,,,,,,,,,,,,,,,,,,,,,,,,0.3238482606220869,-0.0391381242491149,-0.3629863848712018,0.3629863848712018,0.6955959040624489,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43385,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43385,Yb0.4Co3.8Fe0.2Sb12,unknown,n,11,3,1,1,0.0940158033797033,0.2087217715545807,0.1147059681748773,0.0957291931954203,0.1516310881795704,0.05590189498415,0.1734321522236247,0.0260698551974826,-0.1473622970261421,0.1768198071666382,0.0232581551235261,-0.1535616520431121,1.343689,1.57672787518921,1.3086592223395497,1.33982098668564,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0940158033797033,0.1488038879776719,,,,,,,,,,,,,,,,,,,,,,,,,0.9510578630677567,-0.0391381242491149,-0.9901959873168716,0.9901959873168716,0.3715038738392154,large_under_prediction,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43390,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43390,Yb0.25Co3.8Fe0.2Sb12,unknown,n,8,5,0,3,0.1052175400974858,0.5999895167903863,0.4947719766929004,0.0859955163566373,0.9079556970282606,0.8219601806716234,,,,0.0778224935957616,0.8581859656429941,0.7803634720472324,0.9569655,0.941726126648273,1.700038540296333,1.015598011826569,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1052175400974858,0.1709877109239296,,,,,,,,,,,,,,,,,,,,,,,,,0.1740175429126029,-0.0391381242491149,-0.2131556671617178,0.2131556671617178,0.8080303436356019,good,unknown,no,10,low,insufficient ZT evaluation rows,,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,35,C,ZT_ML false positive; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43391,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43391,Yb0.25Co3.7Fe0.3Sb12,unknown,n,8,5,3,4,0.2258785215186287,1.598158829022965,1.3722803075043362,0.1876052898789941,4.491566442726132,4.303961152847138,0.1963060532528144,4.476093613595078,4.279787560342264,0.2084813756764067,4.521529305925464,4.313047930249057,0.5420613,0.4780809899522873,2.325978279275166,0.5191365715304507,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2258785215186287,0.4044709538738429,,,,,,,,,,,,,,,,,,,,,,,,,-0.8174065944184179,-0.0391381242491149,0.778268470169303,0.778268470169303,2.177698249549188,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43393,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43393,Yb0.3Co3.8Fe0.2Sb12,unknown,n,10,1,0,0,0.0875862278027129,0.1161171664815704,0.0285309386788575,0.0510627635337361,0.1343244689835253,0.0832617054497891,,,,,,,1.160477,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0875862278027129,0.1594638000264656,,,,,,,,,,,,,,,,,,,,,,,,,0.6884737630015743,-0.0391381242491149,-0.7276118872506891,0.7276118872506891,0.4830612183713642,large_under_prediction,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43394,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43394,Yb0.3Co3.7Fe0.3Sb12,unknown,n,8,3,2,2,0.113744867998379,0.6168084039956838,0.5030635359973048,0.1166117053863159,1.0160833680858916,0.8994716626995757,0.1683468440968512,1.1421708116939224,0.9738239675970712,0.1621425394386128,1.1307951826049352,0.9686526431663224,1.02679,0.4761158839132883,0.8729612740053337,0.4239184358398948,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,True,True,medium,0.113744867998379,0.1866445936114383,n,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,True,True,0.1584793302184286,-0.0391381242491149,-0.1976174544675435,0.1976174544675435,0.8206837419946729,good,not_checked,no,100,A,observed high ZT missed; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,150,A,ML much worse than fitting; observed high ZT; ZT_ML false negative; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43395,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43395,Yb0.3Co3.6Fe0.4Sb12,unknown,n,8,3,0,1,0.2569417619719619,1.2244965341880072,0.9675547722160454,0.1179612057264076,2.6284691385027528,2.510507932776345,,,,0.3194549050345271,3.368650442743602,3.0491955377090747,0.6777188,0.3974510582503288,1.3159409502886923,0.3012236770910548,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2569417619719619,0.4242660952388195,,,,,,,,,,,,,,,,,,,,,,,,,-0.4325261904615685,-0.0391381242491149,0.3933880662124536,0.3933880662124536,1.4819933893144877,moderate_error,unknown,no,10,low,insufficient ZT evaluation rows,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation,candidate hypothesis only; no causal mechanism proven,35,C,ZT_ML false positive; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43397,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43397,Yb0.4Co3.7Fe0.3Sb12,unknown,n,9,3,1,1,0.0847589387402487,0.2188497807694552,0.1340908420292065,0.0219863796635416,0.2504684036833179,0.2284820240197762,0.0121882044384105,0.2384796836997745,0.2262914792613639,0.0087122587574071,0.2342266326479148,0.2255143738905077,1.097087,1.0888391927841226,1.3322672731869911,1.0794348768254494,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0847589387402487,0.1307449091667913,,,,,,,,,,,,,,,,,,,,,,,,,0.5629392076837685,-0.0391381242491149,-0.6020773319328834,0.6020773319328834,0.5476727554833123,large_under_prediction,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,60,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43398,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43398,Yb0.4Co3.6Fe0.4Sb12,unknown,n,8,4,1,3,0.1193506636578484,0.6351963602746484,0.5158456966168,0.1229216538542169,0.8212477562553225,0.6983261024011056,0.0585558006270908,0.7568855529746394,0.6983297523475486,0.0979922281957654,0.6832908673814987,0.5852986391857332,0.8621359,0.893710962068266,1.667807692520352,0.922654636615148,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1193506636578485,0.2147819207541626,,,,,,,,,,,,,,,,,,,,,,,,,0.1408263774316969,-0.0391381242491149,-0.1799645016808118,0.1799645016808118,0.835299862626126,good,unknown,no,10,low,no major issue,,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43399,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43399,Yb0.5Co3.8Fe0.2Sb12,unknown,n,9,5,1,2,0.0782364258184829,0.3874121401563737,0.3091757143378908,0.0683601944131009,0.2925951273376728,0.2242349329245718,0.0363351286916864,0.2908864152080339,0.2545512865163474,0.0683320933946978,0.2689924528064518,0.2006603594117539,1.085965,1.1254236780296674,0.7700725341086075,1.090643485875831,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0782364258184829,0.114014573821273,,,,,,,,,,,,,,,,,,,,,,,,,1.1441393830825473,-0.0391381242491149,-1.183277507331662,1.183277507331662,0.3062732788833588,large_under_prediction,unknown,no,75,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,both_good,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
10.1021_acs.chemmater.8b03994__sample_43400,10.1021/acs.chemmater.8b03994,https://doi.org/10.1021/acs.chemmater.8b03994,,43400,Yb0.5Co3.7Fe0.3Sb12,unknown,n,10,2,0,1,0.1024888831589579,0.1648445659375445,0.0623556827785866,0.1512045689872511,0.0367747764490569,-0.1144297925381941,,,,0.1093616069618919,0.0250086723669258,-0.0843529345949661,1.024561,0.280846815837693,0.2468295352180148,0.2531607494573593,unknown,no,no,not_evaluated,primary DOI test sample aggregate,n,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,unknown,yes,yes,yes,yes,False,unknown,True,True,medium,0.1024888831589579,0.1630171012545222,n,existing_step6_or_step15,high,unknown,auto_step9,unknown,unknown,auto_step9,unknown,unknown,,no,unknown,unknown,no,not_checked,yes,yes,yes,yes,False,unknown,True,True,0.8938206709704029,-0.0391381242491149,-0.9329587952195176,0.9329587952195176,0.3933880320915796,large_under_prediction,not_checked,no,100,A,observed high ZT missed; insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked
