sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,step22_problem_reason,needs_step23_error_analysis
10.1039_c7cp02744c__sample_82323,10.1039/c7cp02744c,https://doi.org/10.1039/c7cp02744c,,82323,TiFe2Sn,unknown,p,10,0,0,0,0.14883092757954627,1.6980177649108843,1.549186837331338,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7cp02744c__sample_82324,10.1039/c7cp02744c,https://doi.org/10.1039/c7cp02744c,,82324,TiFe1.99Mn0.01Sn,unknown,p,10,0,0,0,0.15137096307339623,1.7173574076606144,1.5659864445872183,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7cp02744c__sample_82325,10.1039/c7cp02744c,https://doi.org/10.1039/c7cp02744c,,82325,TiFe1.9844Mn0.0156Sn,unknown,p,18,0,0,0,0.14062744972144303,1.7996919916176988,1.6590645418962557,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7cp02744c__sample_82326,10.1039/c7cp02744c,https://doi.org/10.1039/c7cp02744c,,82326,TiFe1.9815Mn0.0185Sn,unknown,p,18,0,0,0,0.1362709131517264,1.9752952604931586,1.8390243473414323,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7cp02744c__sample_82327,10.1039/c7cp02744c,https://doi.org/10.1039/c7cp02744c,,82327,TiFe1.98Mn0.02Sn,unknown,p,10,0,0,0,0.1155087672621422,1.9165192189216735,1.8010104516595313,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7cp02744c__sample_82328,10.1039/c7cp02744c,https://doi.org/10.1039/c7cp02744c,,82328,TiFe1.97Mn0.03Sn,unknown,p,10,0,0,0,0.15667758543160978,1.78642039226135,1.6297428068297402,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7cp02744c__sample_82329,10.1039/c7cp02744c,https://doi.org/10.1039/c7cp02744c,,82329,TiFe1.95Mn0.05Sn,unknown,p,10,0,0,0,0.12159976123883147,1.7840538194002777,1.6624540581614462,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7cp04801g__sample_82422,10.1039/c7cp04801g,https://doi.org/10.1039/c7cp04801g,,82422,NbCoSb,unknown,n,8,0,0,0,0.22074435499258085,1.5725682192638,1.351823864271219,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7cp07521a__sample_83038,10.1039/c7cp07521a,https://doi.org/10.1039/c7cp07521a,,83038,Nb0.8Ti0.2CoSn,unknown,p,16,0,0,0,0.12856883641962846,2.52057685010521,2.3920080136855812,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7cp07521a__sample_83039,10.1039/c7cp07521a,https://doi.org/10.1039/c7cp07521a,,83039,Nb0.8Zr0.2CoSn,unknown,p,16,0,0,0,0.14336352301204763,2.409500114596331,2.2661365915842833,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7cp07521a__sample_83043,10.1039/c7cp07521a,https://doi.org/10.1039/c7cp07521a,,83043,NbCo1.05Sb,unknown,n,16,0,0,0,0.1937792976249606,1.0224756401663964,0.8286963425414358,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c7ta03659k__sample_43439,10.1039/c7ta03659k,https://doi.org/10.1039/c7ta03659k,,43439,Bi0.875Ba0.125CuSeO,unknown,p,14,14,3,3,0.22644147937871742,0.8587149307888834,0.632273451410166,0.16829270786975867,1.3433342844634824,1.1750415765937237,0.4364846974033225,2.2887905795659376,1.852305882162615,0.09303308892106772,1.502467957017271,1.4094348680962032,0.4879661,0.3926411052539114,0.8989405668182058,0.3731331933304394,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1039_c7ta03659k__sample_43440,10.1039/c7ta03659k,https://doi.org/10.1039/c7ta03659k,,43440,Bi0.875Ba0.125Cu0.95Ni0.05SeO,unknown,p,14,10,3,3,0.3297711119048201,1.6312627109957016,1.3014915990908815,0.23335754548117418,4.479332139730926,4.245974594249752,1.4394127654923874,11.053313370223009,9.613900604730622,0.2819028593915567,5.0201801034459885,4.738277244054432,0.4834512,0.3739589747743697,1.847758105690238,0.4133334781133221,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1039_c7ta03659k__sample_43443,10.1039/c7ta03659k,https://doi.org/10.1039/c7ta03659k,,43443,Bi0.875Ba0.125Cu0.8Ni0.2SeO,unknown,p,14,13,4,4,0.29994149291100486,0.8336179458387962,0.5336764529277913,0.22582313339706728,1.2355992821074138,1.0097761487103465,0.2997716862652121,0.8736981926602126,0.5739265063950005,0.29950657716197787,0.8675122239374149,0.5680056467754371,0.452489,0.4085114030680504,0.8891871267590978,0.4531470241586055,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1039_c8ee03162b__sample_39796,10.1039/c8ee03162b,https://doi.org/10.1039/c8ee03162b,,39796,SnTe,unknown,p,18,3,0,2,0.31690117245721133,1.8512480404344427,1.5343468679772314,0.25439070059884294,0.8796650232647343,0.6252743226658913,,,,0.28181785405645543,0.8840915317268894,0.6022736776704339,,0.0035820483357686,0.0005781120266277,0.0051109845132829,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c8ee03162b__sample_39799,10.1039/c8ee03162b,https://doi.org/10.1039/c8ee03162b,,39799,Sn0.7Ge0.3Te,unknown,p,10,5,2,2,0.14720270624862114,0.9663888568327866,0.8191861505841656,0.09942410923997176,0.6306966010321522,0.5312724917921804,0.16162378375499742,0.6774187566376739,0.5157949728826765,0.10903830848904394,0.6571854918271979,0.5481471833381539,0.4439359,0.0800392610200935,0.0307966326302824,0.0862727371764764,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1039_c8ee03162b__sample_39801,10.1039/c8ee03162b,https://doi.org/10.1039/c8ee03162b,,39801,Sn0.57Sb0.13Ge0.3Te,unknown,p,10,4,2,2,0.1670598511061037,0.4038275709881471,0.2367677198820434,0.10465308642335108,0.33294188955040716,0.22828880312705607,0.13775226264094728,0.3247552142860759,0.18700295164512862,0.12322268343163528,0.3051813940331345,0.1819587106014992,1.524231,1.4308959888688209,0.9906927771488984,1.2699026399431772,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1039_c8ta01463a__sample_45799,10.1039/c8ta01463a,https://doi.org/10.1039/c8ta01463a,,45799,(Zn0.993Al0.007O)93.18(ZrO2)6.82,unknown,n,14,13,2,2,0.41667003922490387,0.555808993834644,0.13913895460974013,0.3150877043665152,0.6576001481078446,0.34251244374132944,0.4662730132663212,1.1182038866126836,0.6519308733463623,0.4525888820701103,1.0984355490503888,0.6458466669802785,0.06575328,0.0082808513884766,0.0119626641401926,0.0059491949067737,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1039_c8ta01463a__sample_45802,10.1039/c8ta01463a,https://doi.org/10.1039/c8ta01463a,,45802,(Zn0.993Al0.007O)93.18(ZrO2)6.82,unknown,n,14,14,1,2,0.4434592481812994,0.5377735438221222,0.09431429564082278,0.3222374079238489,0.5789218919482847,0.2566844840244358,0.48628219868560923,1.0147371621085162,0.528454963422907,0.4528199960355338,0.9693773083305905,0.5165573122950567,0.07735521,0.0257338764214143,0.034883683056409,0.0181928059751323,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1039_c8ta01463a__sample_45803,10.1039/c8ta01463a,https://doi.org/10.1039/c8ta01463a,,45803,(Zn0.993Al0.007O)85.86(ZrO2)14.14,unknown,n,14,13,2,2,0.38484467181131354,0.5059577973855658,0.12111312557425225,0.24884044888447637,0.5283046848190358,0.27946423593455944,0.3905790777249818,0.9312803078082923,0.5407012300833105,0.3519189520635263,0.8775878996717381,0.5256689476082118,0.07951046,0.0135489980593888,0.0188172780403398,0.0098046263368688,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1039_c8ta08238c__sample_40606,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40606,Bi0.5Sb1.5Te3,unknown,p,8,8,8,8,0.09432777731860846,0.30837010191617037,0.2140423245975619,0.08731714480542031,0.25110989415091994,0.16379274934549964,0.08902484384995724,0.24958058217619028,0.16055573832623304,0.08731714480541564,0.25110989415091245,0.1637927493454968,1.231162,1.088556606046712,0.8116093039792383,1.2288485887140974,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1039_c8ta08238c__sample_40607,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40607,(Bi0.5Sb1.5Te3)97.73(Sb2O3)2.27,unknown,p,8,8,8,8,0.09664437638862523,0.34585005727091916,0.24920568088229395,0.0903126399045811,0.2792195485387128,0.18890690863413168,0.08914282680584953,0.27774892406366203,0.1886060972578125,0.09031263990456756,0.2792195485387017,0.18890690863413412,1.206727,1.152604094571554,0.8269188955290341,1.2155766634158889,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1039_c8ta08238c__sample_40608,10.1039/c8ta08238c,https://doi.org/10.1039/c8ta08238c,,40608,(Bi0.5Sb1.5Te3)95.52(Sb2O3)4.48,unknown,p,8,8,8,8,0.11138266234601454,0.3229129710247149,0.21153030867870035,0.10420907639494889,0.25689497326836824,0.15268589687341935,0.11121243044630429,0.2608934988025674,0.1496810683562631,0.10420907639495161,0.2568949732683644,0.1526858968734128,1.361749,1.3008678050825038,0.9607283368822992,1.3498674269719295,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,ML missed high ZT; possible missing structure/additive feature,True
10.1039_c8tc02700e__sample_40809,10.1039/c8tc02700e,https://doi.org/10.1039/c8tc02700e,,40809,Bi0.94Yb0.06CuSeO,unknown,p,24,23,17,17,0.524135386480756,1.5965387494819565,1.0724033630012006,0.492556382836996,4.117775912146502,3.6252195293095064,0.4992707187273876,4.433621188085269,3.9343504693578812,0.5423256928212317,4.676528830075519,4.134203137254287,0.4835745,0.2837315990817622,1.2818758638602694,0.4839987392095838,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; ML false high-ZT prediction; possible missing structure/additive feature,True
10.1039_c8tc02700e__sample_40812,10.1039/c8tc02700e,https://doi.org/10.1039/c8tc02700e,,40812,Bi0.85Yb0.15CuSeO,unknown,p,24,24,23,24,0.3159775730906665,0.6366507369308974,0.32067316384023087,0.2490430054312848,0.8413301404730884,0.5922871350418036,0.20939704852427346,0.7336365511052698,0.5242395025809964,0.24904300543125968,0.8413301404733211,0.5922871350420614,0.5373582,0.331194109163144,0.5755978266288736,0.5340714901231919,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; possible missing structure/additive feature,True
10.1039_c8tc05148h__sample_41679,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41679,ZnO,unknown,n,9,2,0,0,0.4245884033041271,5.737301937151875,5.312713533847748,0.18397541288626815,360.5669872388228,360.38301182593653,,,,,,,0.0003319502,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c8tc05148h__sample_41681,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41681,ZnOC0.065,unknown,n,9,2,0,0,0.5021028918516441,2.4363968493530415,1.9342939575013973,0.48322030155969614,14.696845455327292,14.213625153767596,,,,,,,0.005532503,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c8tc05148h__sample_41682,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41682,ZnOC0.065,unknown,n,9,4,0,0,0.5905461062510681,2.378310403835732,1.7877642975846637,0.8847273598516995,16.77320367605538,15.88847631620368,,,,,,,0.00735823,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c8tc05148h__sample_41686,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41686,ZnOC0.065,unknown,n,9,1,0,1,0.1654500814705748,1.5223636935512574,1.3569136120806826,0.02130714693204131,3.6386796900258873,3.617372543093846,,,,0.021307146931733172,3.638679690023654,3.617372543091921,0.00361186,0.0081449487870726,0.0369935808521292,0.0079750237835328,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c8tc05148h__sample_41687,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41687,ZnOC0.065,unknown,n,9,2,1,2,0.14375924145053148,1.5614026233403386,1.417643381889807,0.1501578681243574,4.247056047554933,4.096898179430576,0.15896591668825616,2.981455466288131,2.822489549599875,0.15015786812428547,4.247056047554885,4.0968981794306,0.009133279,0.0076813989313954,0.0363637435996846,0.0080163295323508,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c8tc05148h__sample_41688,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41688,ZnOC0.14,unknown,n,9,3,0,1,0.37593445571084816,2.648230990618318,2.2722965349074697,0.35597163556536815,12.93060132311765,12.574629687552282,,,,0.5148224405734476,5.673681168355089,5.158858727781642,,0.0036964758665162,0.0508455119169268,0.0076188104637098,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c8tc05148h__sample_41689,10.1039/c8tc05148h,https://doi.org/10.1039/c8tc05148h,,41689,ZnOC0.14,unknown,n,9,1,0,0,0.2781196361579218,3.5506070334609747,3.272487397303053,0.030154459071744355,34.495518410450856,34.46536395137911,,,,,,,0.0007008086,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ee00317g__sample_31975,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31975,Gi0.99Te,unknown,p,12,0,0,0,0.3038312701573865,3.5112547356236172,3.207423465466231,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ee00317g__sample_31977,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31977,Ge1.01Te,unknown,p,12,0,0,0,0.3972485000609964,1.5987553554372127,1.2015068553762163,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ee00317g__sample_31978,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31978,Ge1.02Te,unknown,p,12,0,0,0,0.3771703627273478,1.589913397135368,1.2127430344080203,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ee00317g__sample_31979,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31979,Ge1.03Te,unknown,p,12,0,0,0,0.36049760779086704,1.5515181577829262,1.1910205499920592,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ee00317g__sample_31980,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31980,Ge1.04Te,unknown,p,12,0,0,0,0.35155428166590325,1.5489082781224266,1.1973539964565234,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ee00317g__sample_31981,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31981,Ge1.04Te,unknown,p,12,0,0,0,0.3360378494886232,1.5627295964700225,1.2266917469813994,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ee00317g__sample_31982,10.1039/c9ee00317g,https://doi.org/10.1039/c9ee00317g,,31982,Bi0.01Ge1.03Te,unknown,p,12,0,0,0,0.2985192976122903,1.2088679444735808,0.9103486468612905,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9nr09331a__sample_35375,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35375,Sn1.03Te,unknown,p,11,7,3,5,0.2445813392704796,1.1918694304814348,0.9472880912109551,0.2652657969109779,0.6548092648564398,0.38954346794546185,0.23347181769352857,0.6158305982375749,0.3823587805440464,0.2349220876525801,0.6587363756179123,0.4238142879653322,0.42,0.3520920379362816,0.1096603794582214,0.2674857067803178,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9nr09331a__sample_35380,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35380,Sn1.03Te(BiCuSeO)0.021,unknown,p,12,12,5,7,0.3659851043814878,0.5952489461818492,0.2292638418003614,0.3540674604779466,0.38595970890475534,0.03189224842680871,0.4861555231097441,0.37894759593624605,-0.10720792717349803,0.3657884700921768,0.38931005292669385,0.023521582834517052,0.91,1.67179543182655,1.045458672862401,0.8847957901415113,unknown,no,no,ML_better_than_fitting,primary DOI test sample aggregate,ML false high-ZT prediction; possible missing structure/additive feature,True
10.1039_c9nr09331a__sample_35383,10.1039/c9nr09331a,https://doi.org/10.1039/c9nr09331a,,35383,Sn1.03Te(BiCuSeO)0.042,unknown,p,12,10,9,10,0.3861770497618831,0.49714013880195224,0.11096308904006913,0.38848817614783887,0.32870381051148473,-0.05978436563635414,0.37269914580056784,0.34862820635681296,-0.02407093944375488,0.3884881761478162,0.3287038105114586,-0.05978436563635764,0.8866667,1.568315426777164,1.1467451539054612,0.864366570973656,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,ML false high-ZT prediction; possible missing structure/additive feature,True
10.1039_c9qm00487d__sample_34190,10.1039/c9qm00487d,https://doi.org/10.1039/c9qm00487d,,34190,Ag2Se,unknown,n,12,0,0,0,0.2074159742359472,2.489021382844208,2.281605408608261,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9qm00487d__sample_34191,10.1039/c9qm00487d,https://doi.org/10.1039/c9qm00487d,,34191,Ag2Se,unknown,n,12,0,0,0,0.2143249653235139,2.4329288663214776,2.2186039009979637,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9qm00487d__sample_34192,10.1039/c9qm00487d,https://doi.org/10.1039/c9qm00487d,,34192,Ag2Se,unknown,n,27,0,0,0,0.15948527591230507,2.412200601490446,2.2527153255781407,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9qm00487d__sample_34194,10.1039/c9qm00487d,https://doi.org/10.1039/c9qm00487d,,34194,Ag1.9Sn0.1Se,unknown,n,29,0,0,0,0.3010827396568255,2.435753012085425,2.1346702724285995,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ta10128d__sample_83048,10.1039/c9ta10128d,https://doi.org/10.1039/c9ta10128d,,83048,Ti0.5Zr0.25Hf0.25NiCu0.075Sn,unknown,n,16,0,0,0,0.10418142831376329,1.0746095832900127,0.9704281549762493,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ta14068a__sample_36254,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36254,Cu4Ge3Se5,unknown,p,21,0,0,0,0.2179745234049868,1.868178408938363,1.6502038855333763,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ta14068a__sample_36255,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36255,Cu3.9Ge3Se5,unknown,p,21,0,0,0,0.2351954122433056,1.78367151890203,1.5484761066587245,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ta14068a__sample_36256,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36256,Cu3.8Ge3Se5,unknown,p,17,0,0,0,0.23996257925921344,1.6892184399708607,1.4492558607116472,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ta14068a__sample_36257,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36257,Cu3.7Ge3Se5,unknown,p,18,0,0,0,0.2136911457154298,1.5876095707875313,1.3739184250721015,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ta14068a__sample_36258,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36258,Cu3.6Ge3Se5,unknown,p,20,0,0,0,0.2268949683513064,1.5033197207958489,1.2764247524445425,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ta14068a__sample_36259,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36259,Cu3.5Ge3Se5,unknown,p,17,0,0,0,0.2455430320658767,1.5732885739203515,1.3277455418544748,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_c9ta14068a__sample_36260,10.1039/c9ta14068a,https://doi.org/10.1039/c9ta14068a,,36260,Cu3.4Ge3Se5,unknown,p,22,0,0,0,0.25969633976066836,1.5428484342742228,1.2831520945135544,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0dt03368e__sample_36307,10.1039/d0dt03368e,https://doi.org/10.1039/d0dt03368e,,36307,Cu26V2Sn6S32,unknown,p,17,0,0,0,0.23784814928043863,1.7106349385821196,1.472786789301681,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0dt03368e__sample_36308,10.1039/d0dt03368e,https://doi.org/10.1039/d0dt03368e,,36308,Cu26V2Sn6S32,unknown,p,17,0,0,0,0.2776354538343623,1.9412054658012539,1.6635700119668915,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0dt03368e__sample_36309,10.1039/d0dt03368e,https://doi.org/10.1039/d0dt03368e,,36309,Cu26V2Sn6S32,unknown,p,17,0,0,0,0.22169422532504482,1.7137545169324229,1.492060291607378,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0dt03368e__sample_36310,10.1039/d0dt03368e,https://doi.org/10.1039/d0dt03368e,,36310,Cu26V2Sn6S32,unknown,p,17,0,0,0,0.2462164284320988,1.3651990116937844,1.1189825832616855,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0ee02323j__sample_37113,10.1039/d0ee02323j,https://doi.org/10.1039/d0ee02323j,,37113,Cu0.84Ag0.2In0.96Te2,unknown,p,14,13,6,8,0.6178258072357146,1.4698064946978469,0.8519806874621323,0.6308378057318353,3.8627309298109775,3.231893124079142,0.5403252041760412,2.5565046245091496,2.0161794203331085,0.7108830468342889,3.4119648541139522,2.7010818072796634,1.290482,0.643340549175436,2.441393446646478,1.3252038247324178,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0nr00495b__sample_34234,10.1039/d0nr00495b,https://doi.org/10.1039/d0nr00495b,,34234,SnTe,unknown,p,13,6,3,4,0.23617077840616257,1.9136835939180497,1.677512815511887,0.22388041687967705,0.8630392147777034,0.6391587978980263,0.2313928975969808,0.8385774334727091,0.6071845358757283,0.253128615162823,0.8570340400105523,0.6039054248477294,0.4269377,0.422771198381666,0.063293115300748,0.2985332172901773,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,ML tau prediction much worse than fitting; sigma ML error propagated to ZT error; possible missing structure/additive feature,True
10.1039_d0nr00495b__sample_34235,10.1039/d0nr00495b,https://doi.org/10.1039/d0nr00495b,,34235,Sn0.99Pb0.01Te,unknown,p,13,2,0,1,0.22950543229968526,1.128700184895023,0.8991947525953379,0.31766693794131773,0.5636269658706291,0.24596002792931138,,,,0.23034606813966635,0.5925451027692259,0.36219903462955955,0.0935197,0.4981793747014448,0.1649825452999505,0.4049099579394864,unknown,no,no,not_evaluated,primary DOI test sample aggregate,sigma ML error propagated to ZT error; possible missing structure/additive feature,True
