sample_key,classification_case_step15,threshold_step15,material_system,n_or_p,composition,DOI,paper_title,zt_obs_max_step14,zt_pred_max_step14,zt_calc_from_obs_max_step14,zt_pred_vs_obs_mape_step14,zt_pred_vs_calc_mape_step14,nanocarbon_keyword_detected_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,manual_review_priority_score_step15,needs_manual_review_step15,needs_sintering_check_later_step15,sintering_check_reason_step15,doi_url
10.1002_adfm.202103197__sample_44633,true_positive,1.0,unknown,p,(AgMnGeSbTe4)0.97(Ag8GeTe6)0.03,10.1002/adfm.202103197,,1.092992,1.0650419722425544,1.162596553245884,0.08933577145511691,0.14052762124579976,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adfm.202103197
10.1002_adfm.202103197__sample_44634,true_positive,1.0,unknown,p,(AgMnGeSbTe4)0.96(Ag8GeTe6)0.04,10.1002/adfm.202103197,,1.091307,1.158958267419648,1.0926437662939266,0.17605178362621518,0.17349385413285992,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adfm.202103197
10.1002_adma.200502770__sample_13687,true_positive,1.0,unknown,p,Ag0.5Pb6Sn2Sb0.2Te10,10.1002/adma.200502770,,1.423625,2.096436929013739,1.2251382256404748,0.20890828660557154,0.3240933504668884,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.200502770
10.1002_adma.201301675__sample_20785,false_negative,1.0,unknown,p,Pb0.06BiCuSeO,10.1002/adma.201301675,,1.135241,0.9691193269570486,0.8830752753499548,0.1397393057520107,0.08616644668962463,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1002/adma.201301675
10.1002_adma.201400515__sample_7653,false_negative,1.0,unknown,p,Cu1.98S,10.1002/adma.201400515,,1.362581,0.5571696810831649,1.062409738958936,0.5386682908409537,0.4755604540775953,False,False,False,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1002/adma.201400515
10.1002_adma.201400515__sample_7654,false_negative,1.0,unknown,p,Cu1.97S,10.1002/adma.201400515,,1.553548,0.5318182689261721,1.097835203305677,,0.5155755004714541,False,False,False,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1002/adma.201400515
10.1002_adma.201501030__sample_42635,false_positive,1.0,unknown,p,Cu2S0.52Te0.48,10.1002/adma.201501030,,0.4897661,1.4105977070663895,1.9918292200113328,1.0244498648615816,0.320075833669415,False,True,True,100,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1002/adma.201501030
10.1002_adma.201501970__sample_6417,true_positive,1.0,unknown,n,Na2.19Ga2.19Sn3.81,10.1002/adma.201501970,,,1.218272164774711,1.196237494478724,,0.11930680717790092,False,True,False,30,no,yes,high predicted ZT,https://doi.org/10.1002/adma.201501970
10.1002_adma.201705942__sample_31967,false_positive,1.0,unknown,p,GeTe,10.1002/adma.201705942,,0.9395894,1.65776918924827,0.9098048069389234,0.4203431696314171,0.41242996600332915,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1002/adma.201705942
10.1002_adma.201705942__sample_31968,true_positive,1.0,unknown,p,Ge0.95Sb0.05Te,10.1002/adma.201705942,,1.397067,1.815458348744785,1.2992880403154785,0.21546367022182045,0.2078567866489951,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.201705942
10.1002_adma.201705942__sample_31969,true_positive,1.0,unknown,p,Ge0.9Sb0.1Te,10.1002/adma.201705942,,1.725513,1.6180158083914955,1.6864853380328115,0.16144031437044207,0.13111281026456748,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.201705942
10.1002_adma.201705942__sample_31970,false_negative,1.0,unknown,p,Ge0.88Sb0.12Te,10.1002/adma.201705942,,1.53783,0.9552443002942465,1.5409190210230352,0.46698826054102976,0.5186845544250624,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1002/adma.201705942
10.1002_adma.201705942__sample_31971,true_positive,1.0,unknown,p,Ge0.895Sb0.1In0.005Te,10.1002/adma.201705942,,1.790029,1.5642273922196772,1.8367600511678652,0.1906306932635084,0.21899173666506896,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.201705942
10.1002_adma.201705942__sample_31972,true_positive,1.0,unknown,p,Ge0.893Sb0.1In0.007Te,10.1002/adma.201705942,,1.989443,1.7335870773932274,2.004517740307434,0.2114355597032625,0.2223246325292689,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.201705942
10.1002_adma.201705942__sample_31973,true_positive,1.0,unknown,p,Ge0.89Sb0.1In0.01Te,10.1002/adma.201705942,,2.276833,1.786887955007842,2.3232014023759406,0.35553079134664817,0.3924742281961346,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.201705942
10.1002_adma.201705942__sample_31974,true_positive,1.0,unknown,p,Ge 0.888Sb0.1In0.012Te,10.1002/adma.201705942,,2.042229,1.5596266671529255,2.4068645028886566,0.31482190590036696,0.4039390844232713,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.201705942
10.1002_adma.202102575__sample_46214,false_positive,1.0,unknown,p,GeTe,10.1002/adma.202102575,,0.8474576,1.4525048622639143,0.8458812053736342,0.46662436094405324,0.46763444074376187,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1002/adma.202102575
10.1002_adma.202102575__sample_46215,true_positive,1.0,unknown,p,Ge0.98Ta0.02Te,10.1002/adma.202102575,,1.353325,1.9850255707432545,1.3602267832126198,0.32167662840732497,0.3288155146712349,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.202102575
10.1002_adma.202102575__sample_46216,true_positive,1.0,unknown,p,Ge0.95Ta0.05Te,10.1002/adma.202102575,,1.102999,1.5780733687807889,1.114131457673658,0.3291372510662391,0.3181040971311915,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.202102575
10.1002_adma.202102575__sample_46217,true_positive,1.0,unknown,p,Ge0.92Ta0.02Sb0.06Te,10.1002/adma.202102575,,1.478488,1.5824779509332185,1.4700526243924166,0.0656014594051655,0.11643530976444134,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.202102575
10.1002_adma.202102575__sample_46218,true_positive,1.0,unknown,p,Ge0.90Ta0.02Sb0.08Te,10.1002/adma.202102575,,1.97914,1.9240249930780835,1.9670953770595856,0.0675355162862843,0.06727709002906368,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.202102575
10.1002_adma.202102575__sample_46219,true_positive,1.0,unknown,p,Ge0.88Ta0.02Sb0.10Te,10.1002/adma.202102575,,1.984355,1.6444482007584342,2.0039953836026165,0.16240477541737103,0.13066068951286466,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/adma.202102575
10.1002_adma.202102575__sample_46229,false_negative,1.0,unknown,p,Ge0.99Ta0.01Te1,10.1002/adma.202102575,,1.197065,0.1930615580752674,0.1370450349161181,0.8814626646062481,0.2603899997036029,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1002/adma.202102575
10.1002_adma.202102575__sample_46230,false_negative,1.0,unknown,p,Ge0.97Ta0.03Te1,10.1002/adma.202102575,,1.354667,0.1861275680442202,0.1313561979807081,0.8864299193631485,0.2542777628223952,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1002/adma.202102575
10.1002_adma.202102575__sample_46231,false_negative,1.0,unknown,p,Ge0.96Ta0.04Te1,10.1002/adma.202102575,,1.295996,0.18265599508563923,0.1267859682202696,0.8784533745354092,0.34343667647418613,False,True,True,90,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1002/adma.202102575
10.1002_advs.201600035__sample_31641,false_negative,1.0,unknown,p,Fe1.03Nb0.75Ti0.25Sb,10.1002/advs.201600035,,1.188465,0.13545230891046695,0.2250152977745028,0.37670146137677857,0.39803066613626714,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1002/advs.201600035
10.1002_advs.201600035__sample_31642,true_positive,1.0,unknown,p,Fe1.05Nb0.75Ti0.25Sb,10.1002/advs.201600035,,1.045564,4.802740136384267,1.3240787223873716,0.31453282146225997,1.4801633717041183,False,True,True,95,yes,yes,high observed ZT; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1002/advs.201600035
10.1002_advs.201600035__sample_31643,true_positive,1.0,unknown,p,Fe1.08Nb0.75Ti0.25Sb,10.1002/advs.201600035,,1.026865,5.531548021150386,1.3348447633883107,,1.6128556410412627,False,True,True,135,yes,yes,high observed ZT; large ZT prediction error; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1002/advs.201600035
10.1002_advs.201800278__sample_15613,false_positive,1.0,unknown,p,Nb0.95Hf0.05FeSb,10.1002/advs.201800278,,0.789352,2.133999473307582,0.8648810176082989,0.1493170054279055,0.4705195919536277,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1002/advs.201800278
10.1002_aelm.201901178__sample_35288,true_positive,1.0,unknown,p,Bi0.5Sb1.5Te3,10.1002/aelm.201901178,,1.177123,1.1296838122930424,1.1785273141466033,0.05734787256476969,0.057005866278650286,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901178
10.1002_aelm.201901178__sample_35290,true_positive,1.0,unknown,p,Mg0.005Bi0.5Sb1.495Te3,10.1002/aelm.201901178,,1.316414,1.239997583425496,1.3213427681521073,0.09422879648500596,0.09217963047726785,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901178
10.1002_aelm.201901178__sample_35291,true_positive,1.0,unknown,p,Mg0.01Bi0.5Sb1.49Te3,10.1002/aelm.201901178,,1.35178,1.3427936142309027,1.3553323845839904,0.13190010697832782,0.1425140660516561,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901178
10.1002_aelm.201901178__sample_35293,true_positive,1.0,unknown,p,Mg0.015Bi0.5Sb1.485Te3,10.1002/aelm.201901178,,1.360948,1.3547359048756178,1.3142411073619755,0.10880337201836274,0.12864837324073253,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901178
10.1002_aelm.201901178__sample_35302,false_positive,1.0,unknown,p,Mg0.01In0.1Sb1.89Te3,10.1002/aelm.201901178,,0.8375329,1.1205450394278351,0.83386875388087,0.274772527447421,0.29168922224093374,False,True,True,75,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1002/aelm.201901178
10.1002_aelm.201901178__sample_35303,false_positive,1.0,unknown,p,Mg0.02In0.1Sb1.88Te3,10.1002/aelm.201901178,,0.9401673,1.3624039143254132,0.929601197204174,0.19012575913196905,0.17604006212317125,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1002/aelm.201901178
10.1002_aelm.201901178__sample_35305,false_positive,1.0,unknown,p,Mg0.03In0.1Sb1.87Te3,10.1002/aelm.201901178,,0.9447852,1.3360533124025613,0.9339464185745427,0.1624403005262729,0.1502074169738005,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1002/aelm.201901178
10.1002_aelm.201901391__sample_34787,false_positive,1.0,unknown,n,Mg3.1975La0.0025Sb1.5Bi0.5,10.1002/aelm.201901391,,0.9309966,1.1001508166137806,0.9256131625893864,0.0860853097245688,0.09137417029370594,False,True,True,65,yes,yes,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,https://doi.org/10.1002/aelm.201901391
10.1002_aelm.201901391__sample_34788,true_positive,1.0,unknown,n,Mg3.195La0.005Sb1.5Bi0.5,10.1002/aelm.201901391,,1.533396,1.8064336674071013,1.5247771373162278,0.22674055115900618,0.22513939377244727,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901391
10.1002_aelm.201901391__sample_34789,true_positive,1.0,unknown,n,Mg3.19La0.01Sb1.5Bi0.5,10.1002/aelm.201901391,,1.557617,2.2402972072897187,1.5470456702148363,0.15956658167061877,0.14811602636603666,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901391
10.1002_aelm.201901391__sample_34790,true_positive,1.0,unknown,n,Mg3.185La0.015Sb1.5Bi0.5,10.1002/aelm.201901391,,1.469018,1.8952534368145173,1.4749983153635529,0.1720301546046439,0.17699436165659466,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901391
10.1002_aelm.201901391__sample_34791,true_positive,1.0,unknown,n,Mg3.18La0.02Sb1.5Bi0.5,10.1002/aelm.201901391,,1.317519,1.777883849307559,1.3215502507883437,0.11994366182965001,0.11706402544923049,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901391
10.1002_aelm.201901391__sample_34793,true_positive,1.0,unknown,n,Mg3.195Ce0.005Sb1.5Bi0.5,10.1002/aelm.201901391,,1.310723,1.4692338791426176,1.2395587942777493,0.3626626544991503,0.3478260433916854,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901391
10.1002_aelm.201901391__sample_34795,true_positive,1.0,unknown,n,Mg3.19Ce0.01Sb1.5Bi0.5,10.1002/aelm.201901391,,1.494264,1.7676410517710464,1.5067881860131052,0.20925102673481843,0.20823550207118458,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901391
10.1002_aelm.201901391__sample_34796,true_positive,1.0,unknown,n,Mg3.185Ce0.015Sb1.5Bi0.5,10.1002/aelm.201901391,,1.404489,1.8412478004737345,1.3993492181183071,0.19517076729294963,0.18814374949039778,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.201901391
10.1002_aelm.202100173__sample_44672,true_positive,1.0,unknown,p,Bi0.4Sb1.6Te3,10.1002/aelm.202100173,,1.307733,1.2293656718667931,1.3133094478823435,0.07054041840655254,0.0654685527439756,False,True,True,65,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.202100173
10.1002_aelm.202100173__sample_44673,true_positive,1.0,unknown,p,Bi0.4Sb1.595Te3(MgB2)0.005,10.1002/aelm.202100173,,1.338151,1.269058579930875,1.3589598083915757,0.09987356492971514,0.10062618624303674,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.202100173
10.1002_aelm.202100173__sample_44674,true_positive,1.0,unknown,p,Bi0.4Sb1.59Te3(MgB2)0.01,10.1002/aelm.202100173,,1.21291,1.1973473282073435,1.2758709394712866,0.08606771441023892,0.12848848570754964,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.202100173
10.1002_aelm.202100173__sample_44675,true_positive,1.0,unknown,p,Bi0.4Sb1.585Te3(MgB2)0.015,10.1002/aelm.202100173,,1.073162,1.125665375130158,1.1018103233552543,0.1924504011075283,0.13711775551639097,False,True,True,75,yes,yes,high observed ZT; important candidate for paper; high predicted ZT,https://doi.org/10.1002/aelm.202100173
10.1002_aenm.201000072__sample_15209,false_negative,1.0,unknown,n,(Ag0.01PbTe)0.945(Ag2Te)0.055,10.1002/aenm.201000072,,1.123745,0.6398754962539888,0.830774530978185,0.8962563067744143,0.528880424857278,False,True,True,100,yes,yes,high observed ZT; high-ZT false negative; important candidate for paper; carried from Step14,https://doi.org/10.1002/aenm.201000072
10.1002_aenm.201200083__sample_182,false_positive,1.0,unknown,n,Sn0.13Pb0.84Cd0.03Te1,10.1002/aenm.201200083,,,2.015207520578846,0.815079283304167,,0.4880422872821631,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1002/aenm.201200083
10.1002_aenm.201200083__sample_200,false_positive,1.0,unknown,p,Sn0.81Pb0.16Cd0.03Te1,10.1002/aenm.201200083,,,1.395598933564472,0.7867093953999088,,0.3188503354074239,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1002/aenm.201200083
10.1002_aenm.201200083__sample_227,false_positive,1.0,unknown,p,Sn0.62Pb0.35Cd0.03Te1,10.1002/aenm.201200083,,,1.227341429197688,0.6930114433649983,,0.6349903004428181,False,True,True,35,no,yes,high predicted ZT,https://doi.org/10.1002/aenm.201200083
