sample_key,composition,material_system,n_or_p,fit_status_step12,n_fit_rows_step12,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,target_available_step18,target_quality_step18,ml_exclusion_reason_step18
10.1103_physrevb.93.155101__sample_5913,Na0.6Ir4Sb12,unknown,n,ok,33,0.668983145126521,1.1539233723775475,True,low,large validation error
10.1103_physrevb.96.045204__sample_82685,Fe2VAL,unknown,p,ok,42,0.5775404808049386,1.1889045049567353,True,low,large validation error
10.1103_physrevb.96.045204__sample_82686,Fe1.95Ni0.05VAL,unknown,n,ok,33,0.5984572148294043,1.3311224592222404,True,low,large validation error
10.1103_physrevb.96.045204__sample_82687,Fe1.9Ni0.1VAL,unknown,n,ok,33,0.5627161001507308,1.237223723282583,True,low,large validation error
10.1103_physrevb.97.024410__sample_46461,FeMn2O4,unknown,n,ok,44,1.3663515999451876,2.5620174195042,True,low,large sigma fit error
10.1103_physrevb.99.174105__sample_42706,La1.8Sr0.2CoFeO6,unknown,p,ok,17,1.217892320764651,1.575515481679615,True,low,large sigma fit error
10.1103_physrevb.99.174105__sample_42707,La1.6Sr0.4CoFeO6,unknown,p,ok,17,0.8276203403340318,1.0722467359892671,True,low,large validation error
10.1109_eiconrus49466.2020.9039538__sample_35944,Bi0.5Sb1.5Te3,unknown,p,ok,27,0.9313411869777726,1.0460590416006792,True,low,large validation error
10.1109_ict.2002.1190285__sample_29734,(TiB2)19.46(ZnO)80.54,unknown,n,ok,9,1.384656622037527,0.992080306469615,True,low,large sigma fit error
10.1109_ict.2003.1287468__sample_21458,FeSi2,unknown,p,ok,12,2.0869020737287904,3.164469646852432,True,low,large sigma fit error
10.1109_ict.2003.1287468__sample_21459,FeSi2,unknown,p,ok,14,1.6427620731263508,2.77588749766628,True,low,large sigma fit error
10.1109_ict.2003.1287480__sample_16316,(Ca2CoO3)0.62(CoO2),unknown,p,ok,11,1.0307654817718006,0.6023821181037458,True,low,large sigma fit error
10.1109_ict.2003.1287483__sample_20440,Ca3Co2O6,unknown,p,ok,32,2.6204193527385686,3.768200360292001,True,low,large sigma fit error
10.1109_ict.2003.1287492__sample_26155,La0.92Sr0.08CoO3,unknown,p,ok,58,2.433664377959813,2.64384893224109,True,low,large sigma fit error
10.1109_ict.2003.1287492__sample_26156,La0.9Sr0.1CoO3,unknown,p,ok,58,2.288059579129305,2.511669087897933,True,low,large sigma fit error
10.1109_ict.2003.1287492__sample_26158,La0.85Sr0.15CoO3,unknown,p,ok,54,1.867763068058668,1.8616865944182703,True,low,large sigma fit error
10.1109_ict.2003.1287492__sample_26159,La0.85Sr0.15(Co0.95Cr0.05)O3,unknown,p,ok,26,2.6510231439417966,3.155943061995002,True,low,large sigma fit error
10.1109_ict.2003.1287492__sample_26160,La0.8Sr0.2(Co0.95Cr0.05)O3,unknown,p,ok,25,2.2600283984568765,2.435642742164029,True,low,large sigma fit error
10.1109_ict.2003.1287497__sample_18975,Cu0.05Ti1.25Mo6Se8,unknown,p,ok,41,0.6710864385118231,1.2322476210399855,True,low,large validation error
10.1109_ict.2003.1287497__sample_18976,Cu0.2Ti1.0Mo6Se8,unknown,p,ok,42,0.5621622864068279,1.09022174581218,True,low,large validation error
10.1109_ict.2003.1287497__sample_18978,Ti1.3Mo6Se8,unknown,p,ok,43,0.745970311462107,1.2887715484847664,True,low,large validation error
10.1109_ict.2003.1287497__sample_18980,Cu0.1Ti1.2Mo6Se8,unknown,p,ok,36,0.5531538331499617,1.067302237495802,True,low,large validation error
10.1109_ict.2003.1287510__sample_19152,Mg3Sb2,unknown,p,ok,43,0.5841603731993856,1.036851940434263,True,low,large validation error
10.1109_ict.2003.1287510__sample_19153,Mg3Sb2,unknown,p,ok,35,0.5546474558920462,1.0217019648000187,True,low,large validation error
10.1109_ict.2003.1287510__sample_19154,Mg3Sb2,unknown,p,ok,38,0.6738060094649546,1.1995382948893998,True,low,large validation error
10.1109_ict.2005.1519880__sample_24217,TiO1.1,unknown,p,ok,14,0.6878154049236285,1.1589032157138623,True,low,large validation error
10.1109_ict.2005.1519883__sample_16050,AgPb18SbTe20,unknown,n,ok,8,1.6409603652628315,2.7728474154937257,True,low,large sigma fit error
10.1109_ict.2005.1519883__sample_16051,AgPb10SbTe12,unknown,n,ok,8,1.4763689550504422,2.4869517592623547,True,low,large sigma fit error
10.1109_ict.2005.1519883__sample_16056,Ag0.7Pb18Sb0.8Te20,unknown,n,ok,7,0.609534356479231,1.0326917038805288,True,low,large validation error
10.1109_ict.2005.1519905__sample_5121,CoSb3(Zn4Sb3)0.03,unknown,p,ok,32,0.7352571597910761,1.1635969996002276,True,low,large validation error
10.1109_ict.2005.1519928__sample_2171,Ba8.05Ga15.55Si3.49Ge26.91,unknown,p,ok,22,1.2177715965810252,1.329443331478028,True,low,large sigma fit error
10.1109_ict.2005.1519928__sample_2172,Ba8.08Ga15.83Si3.54Ge26.54,unknown,n,ok,30,1.0614457957755112,1.934871655762604,True,low,large sigma fit error
10.1109_ict.2005.1519928__sample_2173,Ba8.09Ga15.76Si4.96Ge25.19,unknown,n,ok,30,1.0522131575482432,1.9097761859697624,True,low,large sigma fit error
10.1109_ict.2005.1519928__sample_2174,Ba8.10Ga15.82Si5.11Ge24.98,unknown,n,ok,30,0.905721722171214,1.616186293077395,True,low,large validation error
10.1109_ict.2005.1519949__sample_16080,AgTlTe,unknown,p,ok,14,1.113028160131243,1.3443769924570093,True,low,large sigma fit error
10.1109_ict.2005.1519955__sample_12277,TiCoSb,unknown,n,ok,14,0.5156628013572988,1.0933848747623622,True,low,large validation error
10.1109_ict.2005.1519955__sample_12278,ZrCoSb,unknown,n,ok,14,0.7156264724921108,1.356354744249693,True,low,large validation error
10.1109_ict.2005.1519956__sample_12286,ZrNiSn,unknown,n,ok,14,0.7476535098740282,1.1121503588892043,True,low,large validation error
10.1109_ict.2006.331230__sample_22014,Fe0.96Mn0.06Si2,unknown,p,ok,28,1.3787418982496418,2.096911427829567,True,low,large sigma fit error
10.1109_ict.2006.331230__sample_22015,Fe0.96Mn0.06Si2,unknown,p,ok,28,1.402552665481989,1.9949333848056128,True,low,large sigma fit error
10.1109_ict.2006.331230__sample_22017,Fe0.92Mn0.08Si2,unknown,p,ok,28,1.2432377273691664,1.8212251698952715,True,low,large sigma fit error
10.1109_ict.2006.331230__sample_22018,Fe0.92Mn0.08Si2,unknown,p,ok,28,1.1783361207653311,1.7976649715417332,True,low,large sigma fit error
10.1109_ict.2006.331230__sample_22020,Fe0.94Mn0.06Al0.02Si1.98,unknown,p,ok,28,0.531262533852733,1.0811106274194406,True,low,large validation error
10.1109_ict.2006.331230__sample_22022,Fe0.94Mn0.06Al0.02Si1.98,unknown,p,ok,28,0.5559148042781745,1.0830764828795891,True,low,large validation error
10.1109_ict.2006.331291__sample_26581,CaMnO3,unknown,n,ok,19,0.9079469440221996,1.6934411771502509,True,low,large validation error
10.1109_ict.2006.331294__sample_12405,HfPtSn,unknown,p,ok,16,0.5131303191301679,1.1314762797064208,True,low,large validation error
10.1109_ict.2006.331294__sample_12407,ZrPtSn,unknown,p,ok,16,0.9029747153532932,1.959672485366127,True,low,large validation error
10.1109_ict.2006.331294__sample_12410,TiPtSn,unknown,n,ok,15,0.8379231410717223,1.9560353894794733,True,low,large validation error
10.1109_ict.2006.331297__sample_12425,ZrCoSb,unknown,n,ok,14,0.8163674033088304,1.420263944364728,True,low,large validation error
10.1109_ict.2006.331302__sample_5151,CoSb3,unknown,p,ok,6,1.443015028683743,,True,low,large sigma fit error
10.1109_ict.2006.331307__sample_5158,CoSb3,unknown,p,ok,9,1.4453087140283438,1.9014673872027616,True,low,large sigma fit error
10.1109_ict.2006.331350__sample_12428,TiNiSn,unknown,n,ok,14,0.8732793423732608,1.3278758534560966,True,low,large validation error
10.1109_ict.2006.331350__sample_12432,ZrNiSn,unknown,n,ok,14,0.8614882420130322,1.3183105620946136,True,low,large validation error
10.1109_ict.2006.331357__sample_16124,AgTlTe,unknown,p,ok,12,1.1255622204283808,1.688888126066573,True,low,large sigma fit error
10.1109_ict.2006.331358__sample_32588,InAs,unknown,n,ok,9,0.8688134010670201,1.3766264972259854,True,low,large validation error
10.1109_ict.2007.4569432__sample_16137,Ag8Tl2Te5,unknown,p,ok,10,1.1886942964355491,1.7837889863001872,True,low,large sigma fit error
10.1109_ict.2007.4569432__sample_16138,Ag8Tl2Te5.1,unknown,p,ok,10,1.243643758423549,1.78264120757726,True,low,large sigma fit error
10.1109_ict.2007.4569432__sample_16139,Ag8Tl2Te5.2,unknown,p,ok,10,1.3896927446533196,2.2391817182792906,True,low,large sigma fit error
10.1109_ict.2007.4569500__sample_17463,Mg0.01Zn3.99Sb3,unknown,p,ok,49,0.7730228176906812,1.0946571574075212,True,low,large validation error
10.1109_ict.2007.4569501__sample_23339,Ce(Pd0.91Rh0.03Ag0.06)3,unknown,p,ok,41,0.7159878956326331,1.0608205723642457,True,low,large validation error
10.1109_ict.2007.4569503__sample_15075,ErB22C2N,unknown,n,ok,7,1.1265763526608046,2.305035539753004,True,low,large sigma fit error
10.1109_ict.2007.4569503__sample_15077,Er1.03B22.12C2N,unknown,n,ok,7,1.0555463194087618,2.175019099597023,True,low,large sigma fit error
10.1111_j.1551-2916.2010.03904.x__sample_28087,In1.98Co0.02O3,unknown,n,ok,10,1.8072468367335657,2.4656512225249547,True,low,large sigma fit error
10.1111_j.1551-2916.2011.04650.x__sample_22570,In4Sn3O12,unknown,n,ok,14,1.383785470037163,1.6718670455878024,True,low,large sigma fit error
10.1111_j.1551-2916.2011.04650.x__sample_22571,In3.99Ga0.01Sn3O12,unknown,n,ok,14,1.1663454651982383,1.4922136503707724,True,low,large sigma fit error
10.1111_j.1551-2916.2011.04650.x__sample_22572,In3.95Ga0.05Sn3O12,unknown,n,ok,14,0.9884227611716632,1.2879079405392748,True,low,large validation error
10.1111_j.1551-2916.2012.05169.x__sample_27443,Sr4Nb4O14,unknown,n,ok,14,1.0441564137709527,1.7011828779695783,True,low,large sigma fit error
10.1111_j.1551-2916.2012.05169.x__sample_27444,Sr4.33Nb4.33O14.99,unknown,n,ok,26,1.3506943070734017,1.6433661718977932,True,low,large sigma fit error
10.1111_jace.12518__sample_13804,In4Se3,unknown,n,ok,10,1.7230694913758358,2.546674489544478,True,low,large sigma fit error
10.1111_jace.12518__sample_13805,Cu0.005In4Se3,unknown,n,ok,10,1.7701780753702383,2.696669453248157,True,low,large sigma fit error
10.1111_jace.12518__sample_13806,Cu0.02In4Se3,unknown,n,ok,10,1.82106560670526,2.819165972159708,True,low,large sigma fit error
10.1111_jace.12518__sample_13807,Cu0.03In4Se3,unknown,n,ok,10,1.8045492098619904,2.742398965830889,True,low,large sigma fit error
10.1111_jace.12676__sample_20087,Ca3Co3.7Ir0.3O9,unknown,p,ok,24,1.6964465769198434,0.5981302305587349,True,low,large sigma fit error
10.1111_jace.12676__sample_20088,Ca3Co3.6Ir0.4O9,unknown,p,ok,25,3.5402348782271,2.390399738130208,True,low,large sigma fit error
10.1111_jace.13144__sample_46258,Ca2.9Cr0.1Co4O9,unknown,p,ok,20,1.1217415167857765,0.2356716680609622,True,low,large sigma fit error
10.1111_jace.13144__sample_46259,Ca2.85Cr0.15Co4O9,unknown,p,ok,19,1.6800746407444276,0.9706731145016676,True,low,large sigma fit error
10.1111_jace.13144__sample_46260,Ca2.8Cr0.2Co4O9,unknown,p,ok,19,2.182209371700417,1.4024016963071404,True,low,large sigma fit error
10.1111_jace.13459__sample_46266,(Ca3Co4O9)80.92(La0.8Sr0.2CoO3)19.08,unknown,p,ok,14,0.5533670460990707,1.124246717123822,True,low,large validation error
10.1111_jace.13459__sample_46267,(Ca3Co4O9)58.57(La0.8Sr0.2CoO3)41.43,unknown,p,ok,14,0.5657810692803312,1.1083985337823472,True,low,large validation error
10.1111_jace.13459__sample_46268,(Ca3Co4O9)32.03(La0.8Sr0.2CoO3)67.97,unknown,p,ok,14,0.6499119234771995,1.180963616915659,True,low,large validation error
10.1111_jace.13459__sample_46269,(Ca3Co4O9)58.57(La0.8Sr0.2CoO3)41.43,unknown,p,ok,14,0.8274151520319536,1.3880571424096837,True,low,large validation error
10.1111_jace.13619__sample_13808,Bi2O2Se,unknown,n,ok,10,2.4541372105125348,3.4022194974611923,True,low,large sigma fit error
10.1111_jace.13619__sample_13809,Bi1.975O2Se,unknown,n,ok,10,2.0696218390194123,2.918538769911308,True,low,large sigma fit error
10.1111_jace.13619__sample_13810,Bi1.95O2Se,unknown,n,ok,9,1.771480763389425,2.4009751859367228,True,low,large sigma fit error
10.1111_jace.13619__sample_13811,Bi1.90O2Se,unknown,n,ok,10,1.9517914515758568,2.7551687732041708,True,low,large sigma fit error
10.1111_jace.13780__sample_21922,Cd0.92Ba0.08O,unknown,n,ok,15,0.5485937893014284,1.195132332894847,True,low,large validation error
10.1111_jace.14726__sample_46203,Bi2O2Se,unknown,n,ok,10,1.58776063384091,2.281328134941988,True,low,large sigma fit error
10.1111_jace.14726__sample_46204,Bi2O2Se0.99Cl0.01,unknown,n,ok,10,2.146107541958298,3.1798034286153083,True,low,large sigma fit error
10.1111_jace.14726__sample_46205,Bi2O2Se0.98Cl0.02,unknown,n,ok,9,1.9016743838933965,2.927088601485156,True,low,large sigma fit error
10.1111_jace.14726__sample_46206,Bi2O2Se0.96Cl0.04,unknown,n,ok,11,9.109979962709046,6.759346082787918,True,low,large sigma fit error
10.1126_science.1092963__sample_42647,AgPb10SbTe12,unknown,n,ok,32,0.8576144321125531,1.3667116256347422,True,low,large validation error
10.1126_science.1092963__sample_42651,AgPb18SbTe20,unknown,n,ok,39,0.5940588195571957,1.0854678560090731,True,low,large validation error
10.1126_science.287.5455.1024__sample_10078,(SbI3)0.0005CsBi4Te6,unknown,p,ok,42,0.5135705444127984,1.1377053385290756,True,low,large validation error
10.1126_science.aad3749__sample_42724,SnSe,unknown,p,ok,11,0.5877225863628519,1.013370403775741,True,low,large validation error
10.1126_science.aad3749__sample_42725,SnSe,unknown,p,ok,11,0.6497467949500157,1.2175601480535851,True,low,large validation error
10.1126_science.aad3749__sample_42726,SnSe,unknown,p,ok,11,0.6933474224783533,1.3282205882150668,True,low,large validation error
10.1126_science.aad3749__sample_42727,SnSe,unknown,p,ok,11,0.6976321565707411,1.491691275938465,True,low,large validation error
10.1126_science.aad3749__sample_42728,SnSe,unknown,p,ok,11,0.5553295389638052,1.1951923306178724,True,low,large validation error
10.1126_science.aax5123__sample_43815,SnS,unknown,p,ok,13,0.7230923677244205,1.142932490043027,True,low,large validation error
10.1126_science.aax5123__sample_43816,SnS0.97Se0.03,unknown,p,ok,13,0.6362313251175176,1.0114756395687576,True,low,large validation error
10.1126_science.aax5123__sample_43817,SnS0.94Se0.06,unknown,p,ok,13,0.6863353896731065,1.079019695415835,True,low,large validation error
10.1126_science.aax5123__sample_43818,SnS0.91Se0.09,unknown,p,ok,13,0.7145812721300289,1.0847986473766182,True,low,large validation error
10.1126_science.aax5123__sample_43819,SnS0.88Se0.12,unknown,p,ok,13,0.8037754157174335,1.2417154764963034,True,low,large validation error
10.1134_s0020168506070041__sample_6881,(Bi0.5Sb1.5Te3)0.96(Bi2Se3)0.04,unknown,p,ok,12,0.6073391393900508,1.2869849437634204,True,low,large validation error
10.1134_s0020168506110069__sample_19744,SiC,unknown,p,ok,8,0.4999670846541664,1.0585859190459468,True,low,large validation error
10.1134_s0020168506110069__sample_19745,SiC,unknown,p,ok,11,0.6223741845777111,1.2925322652335154,True,low,large validation error
10.1134_s0020168508070030__sample_27775,Bi0.6Sb1.4Te3,unknown,p,ok,14,0.7859748309791476,1.2676660068695274,True,low,large validation error
10.1134_s0020168508070030__sample_27776,Bi0.6Sb1.4Te3,unknown,p,ok,13,0.6215187285513557,1.1842944208277462,True,low,large validation error
10.1134_s0020168510100067__sample_15759,(SnTe)0.99(PrTe)0.01,unknown,p,ok,9,0.8255609974399158,1.6602767633330502,True,low,large validation error
10.1134_s0020168510100067__sample_15760,(SnTe)0.98(PrTe)0.02,unknown,p,ok,9,0.7269119027270003,1.456409908706685,True,low,large validation error
10.1134_s0020168510100067__sample_15761,(SnTe)0.97(PrTe)0.03,unknown,p,ok,9,0.6178558794377141,1.1933011186891338,True,low,large validation error
10.1134_s0020168511050104__sample_6892,Bi0.6Sb1.4Te3,unknown,p,ok,11,0.7051437571459699,1.4582559168291451,True,low,large validation error
10.1134_s0020168511050104__sample_6893,Bi0.6Sb1.4Te3,unknown,p,ok,14,0.8368773407980625,1.7424030789171268,True,low,large validation error
10.1134_s0020168511050104__sample_6894,Bi0.6Sb1.4Te3,unknown,p,ok,12,1.378280911635592,2.9307588271306724,True,low,large sigma fit error
10.1134_s0020168511050104__sample_6895,Bi0.6Sb1.4Se0.12Te2.88,unknown,p,ok,12,0.6322122913409014,1.391954689218629,True,low,large validation error
10.1134_s0020168516080070__sample_6918,(Bi0.5Sb1.5Te3)99.55(Pb)0.45,unknown,p,ok,16,0.6990596225782734,1.1618548244600737,True,low,large validation error
10.1134_s0020168516080070__sample_6921,Bi0.4Sb1.6Te3,unknown,p,ok,15,0.6654424956949458,1.184453271164715,True,low,large validation error
10.1134_s002016852003005x__sample_34503,Sb1.6Bi0.4Te3,unknown,p,ok,19,0.6661928451316774,1.1343690528476194,True,low,large validation error
10.1134_s002016852003005x__sample_34505,Sb1.6Bi0.4Te3,unknown,p,ok,17,0.7182382479253624,1.0294644472196808,True,low,large validation error
10.1134_s002016852003005x__sample_34506,Pb0.02Sb1.6Bi0.4Te3,unknown,p,ok,18,0.7288023820562561,1.011509132295242,True,low,large validation error
10.1134_s0020168520080063__sample_41826,PbTe0.96I0.04,unknown,n,ok,13,0.5767503259464503,1.0929389724637688,True,low,large validation error
10.1134_s1063782611070128__sample_12245,(BiTeI)97.62(CuI)2.38,unknown,n,ok,6,2.1184960103227373,,True,low,large sigma fit error
10.1134_s1063782619050154__sample_40405,Bi1.6Sn0.4Te2.94Se0.06,unknown,n,ok,24,1.090164425252243,1.3908515742045369,True,low,large sigma fit error
10.1134_s1087659613040068__sample_25110,Ba0.4Sr0.6PbO3,unknown,n,ok,14,0.4695078788479261,1.118522939809655,True,low,large validation error
10.1134_s1087659613040068__sample_25111,Ba0.4Sr0.6Pb1.1O3.2,unknown,n,ok,15,0.6944200669880796,1.5553896543418575,True,low,large validation error
10.1134_s1087659613040068__sample_25112,Ba0.4Sr0.6Pb1.2O3.4,unknown,n,ok,14,0.5871143979020417,1.3349955552940922,True,low,large validation error
10.1134_s1087659613040068__sample_25113,Ba0.2Sr0.8PbO3,unknown,n,ok,15,0.9464857840602418,1.9046216649418592,True,low,large validation error
10.1134_s1087659613040068__sample_25114,Ba0.2Sr0.8Pb1.1O3.2,unknown,n,ok,15,1.165649148679669,2.5545194915917167,True,low,large sigma fit error
10.1134_s1087659613040068__sample_25115,Ba0.2Sr0.8Pb1.2O3.4,unknown,n,ok,15,1.117055491493413,2.440041586695231,True,low,large sigma fit error
10.1134_s1087659615050077__sample_27462,Ca2.8Tb0.2Co3.85Fe0.15O9,unknown,p,ok,9,0.7015413070400663,1.0460237980903149,True,low,large validation error
10.1134_s1087659615050077__sample_27464,Ca2.8Er0.2Co3.85Fe0.15O9,unknown,p,ok,9,0.7319158386235189,1.0491848021533676,True,low,large validation error
10.1134_s1087659616010053__sample_28717,Na0.55CoO2,unknown,p,ok,16,0.9078447196001364,1.7811455681223478,True,low,large validation error
10.1134_s1087659616010053__sample_28718,Na0.55Co0.9Ni0.1O2,unknown,p,ok,17,0.8444910373819784,1.296311819961547,True,low,large validation error
10.1140_epjb_e2004-00179-8__sample_25101,La0.98Sr0.02CoO3,unknown,p,ok,18,4.155055712968369,5.315209812621808,True,low,large sigma fit error
10.1140_epjb_e2004-00179-8__sample_25102,La0.99Ce0.01CoO3,unknown,n,ok,14,3.0285156590899467,4.6101365079355645,True,low,large sigma fit error
10.1140_epjb_e2008-00331-6__sample_25197,Pr2(Ba0.75Cs0.25)Mn3O9,unknown,n,ok,20,2.058364611078194,3.698109452772556,True,low,large sigma fit error
10.1142_s0217979213501087__sample_30391,Ca2.9Ce0.1Co4O9,unknown,p,ok,51,0.9979047353198812,1.2078779692921044,True,low,large validation error
10.1142_s1793604714500088__sample_27608,Si80Ge18Ga2,unknown,p,ok,10,0.6803002312229199,1.429201440200406,True,low,large validation error
10.1142_s1793604714500088__sample_27609,Si80Ge17Ga3,unknown,p,ok,10,0.6467326496962637,1.4987996614144183,True,low,large validation error
10.1142_s1793604714500258__sample_27622,In4Se2.47,unknown,n,ok,7,0.8637771405126072,1.5363190057131533,True,low,large validation error
10.1142_s1793604714500258__sample_27623,In4Se2.54,unknown,n,ok,7,0.8141161895321124,1.138856200700046,True,low,large validation error
10.1142_s1793604714500258__sample_27624,In4Se2.61,unknown,n,ok,7,0.8436493392863851,1.5188274690470382,True,low,large validation error
10.1142_s1793604714500325__sample_27639,ZrNiSn,unknown,n,ok,11,0.767911762264381,1.07919077240801,True,low,large validation error
10.1142_s1793604714500362__sample_27645,Mg2(Si0.4Sn0.6),unknown,n,ok,21,0.8163515424384524,1.28136400378869,True,low,large validation error
10.1142_s1793604715500289__sample_16520,ZnSb,unknown,p,ok,9,1.375948220594075,2.335431209941726,True,low,large sigma fit error
10.1142_s1793604715500289__sample_16521,Zn0.99Sb,unknown,p,ok,9,1.4584915900304272,2.374105396564407,True,low,large sigma fit error
10.1142_s1793604715500289__sample_16522,Zn0.98Sb,unknown,p,ok,9,1.394855904571787,2.2849165861340586,True,low,large sigma fit error
10.1142_s1793604715500289__sample_16523,Zn0.97Sb,unknown,p,ok,9,1.4016413878763692,2.268587809919958,True,low,large sigma fit error
10.1142_s1793604715500289__sample_16524,Zn0.96Sb,unknown,p,ok,9,1.3646786049686617,2.2134591232608014,True,low,large sigma fit error
10.1143_apex.2.091102__sample_10408,FeSb2,unknown,p,ok,37,3.3075736526017434,5.5370540568456414,True,low,large sigma fit error
10.1143_apex.2.091102__sample_10409,FeAs2,unknown,p,ok,40,4.611822918152834,5.209058355322177,True,low,large sigma fit error
10.1143_apex.2.091102__sample_10410,RuSb2,unknown,p,ok,34,3.172624252647899,2.449933742233528,True,low,large sigma fit error
10.1143_apex.4.065201__sample_10388,Na0.7CoO2,unknown,p,ok,8,2.036782747012317,2.5788840694185287,True,low,large sigma fit error
10.1143_apex.4.065201__sample_10389,Na0.7CoO2,unknown,p,ok,11,0.618910169553834,1.261778972548664,True,low,large validation error
10.1143_apex.4.065201__sample_10390,Na0.7CoO2,unknown,p,ok,10,0.6332228134007694,1.2063715964870956,True,low,large validation error
10.1143_apex.4.065201__sample_10391,Na0.7CoO2,unknown,p,ok,10,0.6449616359179227,1.1343821791725497,True,low,large validation error
10.1143_apex.4.065201__sample_10392,Na0.7CoO2,unknown,p,ok,10,0.6872528459167576,1.5464391896602194,True,low,large validation error
10.1143_apex.5.051201__sample_12800,Cu10Fe2Sb4S13,unknown,p,ok,45,2.913510341779775,3.0494907677035945,True,low,large sigma fit error
10.1143_apex.5.051201__sample_12801,Cu10Co2Sb4S13,unknown,p,ok,46,3.20796168317498,3.414689623112809,True,low,large sigma fit error
10.1143_apex.5.051201__sample_12802,Cu10Zn2Sb4S13,unknown,p,ok,46,3.653963912908373,3.700783549975336,True,low,large sigma fit error
10.1143_apex.5.051201__sample_12803,Cu10Mn2Sb4S13,unknown,p,ok,49,4.063102418908404,3.727301606012357,True,low,large sigma fit error
10.1143_apex.5.051201__sample_12804,Cu10Ni2Sb4S13,unknown,p,ok,47,3.92739099887351,3.450499883575921,True,low,large sigma fit error
10.1143_apex.5.051201__sample_12805,Cu10Cu2Sb4S13,unknown,p,ok,56,1.668860656047472,1.3731901358122205,True,low,large sigma fit error
10.1143_jjap.46.1071__sample_26747,CuCrO2,unknown,p,ok,11,0.7372919886124181,1.100574381651101,True,low,large validation error
10.1143_jjap.46.1071__sample_26749,CuCr0.99Mg0.01O2,unknown,p,ok,17,0.951279163780326,1.4238502621193585,True,low,large validation error
10.1143_jjap.46.1071__sample_26750,CuCr0.98Mg0.02O2,unknown,p,ok,17,0.6351522885956853,1.0305205855070614,True,low,large validation error
10.1143_jjap.46.3309__sample_8382,Mg2Si,unknown,n,ok,7,0.9832788688484656,2.0176115906861702,True,low,large validation error
10.1143_jjap.46.5226__sample_21712,CuFeO2,unknown,p,ok,17,0.6446633244369679,1.1706149124224403,True,low,large validation error
10.1143_jjap.46.5226__sample_21714,CuFe0.99Ni0.01O2,unknown,p,ok,17,0.6243394336404602,1.1700501039420192,True,low,large validation error
10.1143_jjap.46.5226__sample_21716,CuFe0.98Ni0.02O2,unknown,p,ok,13,0.5622457711033717,1.0277594169917303,True,low,large validation error
10.1143_jjap.46.5226__sample_21718,CuFe0.97Ni0.03O2,unknown,p,ok,17,0.599925213773873,1.1274376059000537,True,low,large validation error
10.1143_jjap.46.5226__sample_21719,CuFe0.96Ni0.04O2,unknown,p,ok,17,0.6859818674306245,1.2671453085790094,True,low,large validation error
10.1143_jjap.46.5226__sample_21720,CuFe0.95Ni0.05O2,unknown,p,ok,17,0.7638169498513244,1.4503733506882674,True,low,large validation error
10.1143_jjap.46.l673__sample_10979,ZrCoSb,unknown,n,ok,14,0.8484353777240383,1.4551996536603904,True,low,large validation error
10.1143_jjap.47.59__sample_27806,CuCr0.96Mg0.03Ni0.01O2,unknown,p,ok,17,0.795524146629874,1.4111465247893813,True,low,large validation error
10.1143_jjap.47.59__sample_27807,CuCr0.95Mg0.03Ni0.02O2,unknown,p,ok,17,0.9011234764812768,1.5654536503848788,True,low,large validation error
10.1143_jjap.47.59__sample_27808,CuCr0.94Mg0.03Ni0.03O2,unknown,p,ok,17,0.9843220498295412,1.6779579003646006,True,low,large validation error
10.1143_jjap.47.59__sample_27809,CuCr0.93Mg0.03Ni0.04O2,unknown,p,ok,17,1.007042529156431,1.7187952137790292,True,low,large sigma fit error
10.1143_jjap.47.59__sample_27810,CuCr0.95Mg0.03Ni0.05O2,unknown,p,ok,17,1.0429346100735288,1.7660464307010746,True,low,large sigma fit error
10.1143_jjap.48.011603__sample_13912,Ag8SiTe6,unknown,p,ok,10,1.1649213360366282,1.456303661038031,True,low,large sigma fit error
10.1143_jjap.48.097002__sample_25162,K0.9995Ba0.0005TaO3,unknown,n,ok,60,1.5062079327075353,1.9376124038120977,True,low,large sigma fit error
10.1143_jjap.48.097002__sample_25163,K0.9999Ba0.0001TaO3,unknown,n,ok,49,0.9731389037950172,1.594133036238333,True,low,large validation error
10.1143_jjap.48.097002__sample_25164,K0.9998Ba0.0002TaO3,unknown,n,ok,50,1.0050921566080275,1.532313826316953,True,low,large sigma fit error
10.1143_jjap.48.097002__sample_25165,K0.9997Ba0.003TaO3,unknown,n,ok,51,0.6761727719909543,1.2209165743866968,True,low,large validation error
10.1143_jjap.50.013002__sample_26184,Sr0.7Y0.3CoO3,unknown,n,ok,37,3.5816415317236885,5.6860514862796645,True,low,large sigma fit error
10.1143_jjap.50.013002__sample_26185,Sr0.7Y0.3CoO3,unknown,n,ok,25,2.0653373059279847,3.435486597434466,True,low,large sigma fit error
10.1143_jjap.50.013002__sample_26186,Sr0.7Y0.3CoO3,unknown,p,ok,16,1.1136733026262944,1.6921251153000727,True,low,large sigma fit error
10.1143_jjap.50.013002__sample_26187,Sr0.7Y0.3CoO3,unknown,n,ok,21,2.188330363661364,3.443609412158372,True,low,large sigma fit error
10.1143_jjap.50.013002__sample_26188,Sr0.7(Dy0.45Er0.55)0.3CoO3,unknown,n,ok,21,2.122225014073118,3.588274097384988,True,low,large sigma fit error
10.1143_jjap.50.041101__sample_25901,Ca3Mn2O7,unknown,n,ok,9,1.913022417949828,3.434549173741265,True,low,large sigma fit error
